,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Prior_purchases,Product_importance,ArrivedLate F,ArrivedLate M
1921,D,Flight,3,3,3,high,,Yes
1922,D,Flight,3,3,3,low,Yes,No
1923,D,Flight,3,3,3,medium,No,No
1924,D,Flight,3,3,4,low,Yes,
1925,D,Flight,3,3,4,medium,Yes,
1926,D,Flight,3,3,5,medium,No,
1927,D,Flight,3,3,8,high,,Yes
1928,D,Flight,3,3,8,medium,No,
1929,D,Flight,3,4,2,high,,No
1930,D,Flight,3,4,2,low,Yes,Yes
1931,D,Flight,3,4,3,high,Yes,
1932,D,Flight,3,4,3,low,Yes,
1933,D,Flight,3,4,3,medium,,Yes
1934,D,Flight,3,4,4,low,Yes,
1935,D,Flight,3,4,4,medium,Yes,
1936,D,Flight,3,4,10,low,No,
1937,D,Flight,3,4,10,medium,Yes,Yes
1938,D,Flight,3,5,2,low,No,No
1939,D,Flight,3,5,3,low,,No
1940,D,Flight,3,5,3,medium,Yes,
1941,D,Flight,3,5,4,low,,No
1942,D,Flight,3,5,4,medium,,Yes
1943,D,Flight,3,5,5,medium,,Yes
1944,D,Flight,3,5,6,low,,Yes
1945,D,Flight,4,1,2,high,,No
1946,D,Flight,4,1,2,low,Yes,No
1947,D,Flight,4,1,2,medium,No,Yes
1948,D,Flight,4,1,3,high,No,
1949,D,Flight,4,1,3,low,Yes,Yes
1950,D,Flight,4,1,3,medium,Yes,No
1951,D,Flight,4,1,4,low,No,No
1952,D,Flight,4,1,4,medium,Yes,
1953,D,Flight,4,1,5,low,Yes,No
1954,D,Flight,4,1,6,low,,Yes
1955,D,Flight,4,2,2,high,No,
1956,D,Flight,4,2,2,low,Yes,Yes
1957,D,Flight,4,2,2,medium,Yes,
1958,D,Flight,4,2,3,high,,Yes
1959,D,Flight,4,2,3,low,No,Yes
1960,D,Flight,4,2,3,medium,Yes,Yes
1961,D,Flight,4,2,4,high,Yes,
1962,D,Flight,4,2,5,low,Yes,
1963,D,Flight,4,3,3,low,Yes,Yes
1964,D,Flight,4,3,3,medium,Yes,
1965,D,Flight,4,3,4,high,,No
1966,D,Flight,4,3,4,low,Yes,Yes
1967,D,Flight,4,3,5,low,No,No
1968,D,Flight,4,3,5,medium,,Yes
1969,D,Flight,4,3,6,medium,No,
1970,D,Flight,4,4,2,high,,No
1971,D,Flight,4,4,2,low,Yes,
1972,D,Flight,4,4,2,medium,Yes,
1973,D,Flight,4,4,3,high,Yes,
1974,D,Flight,4,4,3,low,Yes,Yes
1975,D,Flight,4,4,3,medium,No,No
1976,D,Flight,4,4,5,medium,No,
1977,D,Flight,4,4,6,low,Yes,
1978,D,Flight,4,5,2,low,Yes,Yes
1979,D,Flight,4,5,2,medium,Yes,
1980,D,Flight,4,5,3,low,Yes,No
1981,D,Flight,4,5,3,medium,,Yes
1982,D,Flight,4,5,4,low,Yes,
1983,D,Flight,4,5,4,medium,Yes,
1984,D,Flight,4,5,5,high,,No
1985,D,Flight,4,5,5,medium,Yes,
1986,D,Flight,4,5,6,low,,No
1987,D,Flight,4,5,7,medium,,Yes
1988,D,Flight,5,1,2,high,,Yes
1989,D,Flight,5,1,2,medium,,No
1990,D,Flight,5,1,3,low,,No
1991,D,Flight,5,1,3,medium,Yes,No
1992,D,Flight,5,1,4,low,Yes,Yes
1993,D,Flight,5,1,4,medium,Yes,Yes
1994,D,Flight,5,1,5,low,No,Yes
1995,D,Flight,5,1,6,high,Yes,
1996,D,Flight,5,2,2,high,No,
1997,D,Flight,5,2,2,low,Yes,
1998,D,Flight,5,2,2,medium,,No
1999,D,Flight,5,2,3,low,Yes,Yes
2000,D,Flight,5,2,3,medium,Yes,Yes
2001,D,Flight,5,2,4,high,,Yes
2002,D,Flight,5,2,4,low,Yes,
2003,D,Flight,5,2,5,low,No,No
2004,D,Flight,5,2,6,low,Yes,
2005,D,Flight,5,3,2,low,,Yes
2006,D,Flight,5,3,3,low,Yes,Yes
2007,D,Flight,5,3,3,medium,,Yes
2008,D,Flight,5,3,5,low,Yes,
2009,D,Flight,5,3,5,medium,Yes,
2010,D,Flight,5,3,6,high,,No
2011,D,Flight,5,3,6,medium,,No
2012,D,Flight,5,4,2,low,,No
2013,D,Flight,5,4,2,medium,,No
2014,D,Flight,5,4,3,low,Yes,
2015,D,Flight,5,4,3,medium,Yes,Yes
2016,D,Flight,5,4,4,low,,Yes
2017,D,Flight,5,4,4,medium,,Yes
2018,D,Flight,5,4,5,low,No,No
2019,D,Flight,5,4,5,medium,Yes,
2020,D,Flight,5,4,6,medium,Yes,
2021,D,Flight,5,5,2,low,,Yes
2022,D,Flight,5,5,2,medium,,Yes
2023,D,Flight,5,5,3,high,,Yes
2024,D,Flight,5,5,3,low,No,
2025,D,Flight,5,5,3,medium,,Yes
2026,D,Flight,5,5,4,high,Yes,
2027,D,Flight,5,5,4,low,,No
2028,D,Flight,5,5,5,low,No,No
2029,D,Flight,5,5,5,medium,No,
2030,D,Flight,5,5,6,low,No,Yes
2031,D,Flight,6,1,3,medium,No,
2032,D,Flight,6,1,4,medium,Yes,Yes
2033,D,Flight,6,1,5,low,,Yes
2034,D,Flight,6,1,5,medium,,Yes
2035,D,Flight,6,2,4,low,,No
2036,D,Flight,6,3,3,high,Yes,
2037,D,Flight,6,3,4,low,No,
2038,D,Flight,6,3,5,low,No,No
2039,D,Flight,6,3,5,medium,Yes,
2040,D,Flight,6,3,6,medium,No,
2041,D,Flight,6,4,2,low,,Yes
2042,D,Flight,6,4,3,low,,Yes
2043,D,Flight,6,4,4,low,Yes,
2044,D,Flight,6,4,4,medium,No,
2045,D,Flight,6,4,5,medium,Yes,Yes
2046,D,Flight,6,5,2,low,Yes,
2047,D,Flight,6,5,4,low,No,No
2048,D,Flight,7,1,4,low,,Yes
2049,D,Flight,7,1,5,low,,Yes
2050,D,Flight,7,2,4,medium,No,
2051,D,Flight,7,3,4,low,No,
2052,D,Flight,7,3,4,medium,No,
2053,D,Flight,7,4,4,low,No,
2054,D,Flight,7,5,4,medium,,No
2055,D,Road,2,1,2,low,,Yes
2056,D,Road,2,1,3,low,,Yes
2057,D,Road,2,1,3,medium,No,
2058,D,Road,2,2,6,low,No,
2059,D,Road,2,3,2,medium,Yes,
2060,D,Road,2,3,3,low,Yes,Yes
2061,D,Road,2,3,8,low,,Yes
2062,D,Road,2,4,2,high,,No
2063,D,Road,2,4,2,medium,,Yes
2064,D,Road,2,4,3,low,Yes,Yes
2065,D,Road,2,4,6,low,Yes,
2066,D,Road,2,5,5,low,Yes,
2067,D,Road,3,1,2,medium,No,Yes
2068,D,Road,3,1,3,low,Yes,Yes
2069,D,Road,3,1,4,medium,Yes,No
2070,D,Road,3,2,2,high,No,
2071,D,Road,3,2,2,low,Yes,
2072,D,Road,3,2,2,medium,Yes,
2073,D,Road,3,2,3,high,,No
2074,D,Road,3,2,3,low,Yes,Yes
2075,D,Road,3,2,3,medium,Yes,Yes
2076,D,Road,3,2,4,medium,,No
2077,D,Road,3,2,5,low,Yes,
2078,D,Road,3,2,6,medium,,Yes
2079,D,Road,3,3,2,low,No,No
2080,D,Road,3,3,2,medium,,Yes
2081,D,Road,3,3,3,high,,Yes
2082,D,Road,3,3,3,low,Yes,No
2083,D,Road,3,3,3,medium,No,No
2084,D,Road,3,3,5,low,No,
2085,D,Road,3,4,2,low,Yes,No
2086,D,Road,3,4,2,medium,Yes,No
2087,D,Road,3,4,3,low,Yes,Yes
2088,D,Road,3,4,3,medium,Yes,Yes
2089,D,Road,3,4,4,medium,No,No
2090,D,Road,3,4,5,high,,No
2091,D,Road,3,4,5,low,,No
2092,D,Road,3,4,5,medium,No,
2093,D,Road,3,4,6,low,Yes,
2094,D,Road,3,4,7,medium,No,
2095,D,Road,3,5,2,high,,Yes
2096,D,Road,3,5,2,medium,Yes,No
2097,D,Road,3,5,3,high,Yes,
2098,D,Road,3,5,3,low,No,No
2099,D,Road,3,5,3,medium,No,Yes
2100,D,Road,3,5,4,high,,Yes
2101,D,Road,3,5,4,low,,Yes
2102,D,Road,4,1,2,high,,Yes
2103,D,Road,4,1,2,low,,No
2104,D,Road,4,1,2,medium,No,No
2105,D,Road,4,1,3,high,,Yes
2106,D,Road,4,1,3,low,Yes,Yes
2107,D,Road,4,1,3,medium,Yes,No
2108,D,Road,4,1,4,low,No,
2109,D,Road,4,1,6,low,Yes,
2110,D,Road,4,1,8,low,No,
2111,D,Road,4,2,2,low,No,No
2112,D,Road,4,2,2,medium,Yes,No
2113,D,Road,4,2,3,high,,Yes
2114,D,Road,4,2,3,low,No,Yes
2115,D,Road,4,2,3,medium,Yes,Yes
2116,D,Road,4,2,5,low,Yes,Yes
2117,D,Road,4,2,5,medium,,Yes
2118,D,Road,4,2,6,low,No,
2119,D,Road,4,3,2,high,,Yes
2120,D,Road,4,3,2,low,No,No
2121,D,Road,4,3,2,medium,No,Yes
2122,D,Road,4,3,3,low,Yes,Yes
2123,D,Road,4,3,3,medium,Yes,
2124,D,Road,4,3,4,high,Yes,
2125,D,Road,4,3,5,low,No,
2126,D,Road,4,3,5,medium,,Yes
2127,D,Road,4,3,6,low,No,
2128,D,Road,4,3,10,low,Yes,
2129,D,Road,4,3,10,medium,Yes,
2130,D,Road,4,4,2,low,No,No
2131,D,Road,4,4,2,medium,No,No
2132,D,Road,4,4,3,high,No,
2133,D,Road,4,4,3,low,No,
2134,D,Road,4,4,3,medium,Yes,No
2135,D,Road,4,4,4,low,,Yes
2136,D,Road,4,4,4,medium,,Yes
2137,D,Road,4,4,5,low,Yes,
2138,D,Road,4,4,6,high,,No
2139,D,Road,4,4,7,medium,,No
2140,D,Road,4,4,10,low,Yes,
2141,D,Road,4,5,2,high,No,
2142,D,Road,4,5,2,low,,No
2143,D,Road,4,5,2,medium,Yes,
2144,D,Road,4,5,3,low,Yes,No
2145,D,Road,4,5,3,medium,Yes,Yes
2146,D,Road,4,5,4,medium,No,No
2147,D,Road,4,5,6,low,,No
2148,D,Road,4,5,10,medium,No,
2149,D,Road,5,1,2,low,No,
2150,D,Road,5,1,3,low,Yes,Yes
2151,D,Road,5,2,2,low,Yes,No
2152,D,Road,5,2,3,medium,Yes,
2153,D,Road,5,2,4,high,,No
2154,D,Road,5,2,5,low,Yes,
2155,D,Road,5,2,5,medium,Yes,
2156,D,Road,5,2,6,low,,No
2157,D,Road,5,2,6,medium,,Yes
2158,D,Road,5,2,7,medium,Yes,
2159,D,Road,5,3,2,medium,,Yes
2160,D,Road,5,3,3,low,,Yes
2161,D,Road,5,3,3,medium,Yes,
2162,D,Road,5,3,4,low,,Yes
2163,D,Road,5,3,4,medium,No,
2164,D,Road,5,3,5,high,,Yes
2165,D,Road,5,3,5,low,,Yes
2166,D,Road,5,3,5,medium,No,
2167,D,Road,5,3,6,low,No,No
2168,D,Road,5,4,2,low,Yes,Yes
2169,D,Road,5,4,3,high,,Yes
2170,D,Road,5,4,3,low,,No
2171,D,Road,5,4,3,medium,,Yes
2172,D,Road,5,4,5,low,Yes,Yes
2173,D,Road,5,4,5,medium,No,No
2174,D,Road,5,4,6,low,Yes,
2175,D,Road,5,5,2,high,No,Yes
2176,D,Road,5,5,2,medium,,No
2177,D,Road,5,5,3,low,Yes,
2178,D,Road,5,5,3,medium,Yes,Yes
2179,D,Road,5,5,4,high,Yes,
2180,D,Road,5,5,5,low,No,
2181,D,Road,5,5,5,medium,No,
2182,D,Road,5,5,6,low,No,
2183,D,Road,5,5,6,medium,No,
2184,D,Road,5,5,8,low,,No
2185,D,Road,6,1,3,low,Yes,
2186,D,Road,6,1,3,medium,,Yes
2187,D,Road,6,1,4,medium,,No
2188,D,Road,6,1,5,low,,No
2189,D,Road,6,2,3,low,,No
2190,D,Road,6,2,4,low,Yes,
2191,D,Road,6,2,4,medium,Yes,
2192,D,Road,6,2,6,low,,Yes
2193,D,Road,6,3,2,medium,Yes,
2194,D,Road,6,3,3,low,Yes,
2195,D,Road,6,3,4,low,Yes,
2196,D,Road,6,3,4,medium,Yes,
2197,D,Road,6,3,5,medium,Yes,
2198,D,Road,6,3,6,high,,No
2199,D,Road,6,3,6,medium,,No
2200,D,Road,6,4,3,low,,No
2201,D,Road,6,4,4,low,Yes,No
2202,D,Road,6,4,4,medium,,No
2203,D,Road,6,5,2,medium,,Yes
2204,D,Road,6,5,4,low,,Yes
2205,D,Road,6,5,4,medium,No,
2206,D,Road,7,1,4,low,,No
2207,D,Road,7,1,5,medium,No,
2208,D,Road,7,3,4,low,No,
2209,D,Road,7,3,4,medium,No,
2210,D,Road,7,5,4,low,No,Yes
2211,D,Road,7,5,4,medium,,Yes
2212,D,Ship,2,1,2,low,,Yes
2213,D,Ship,2,1,2,medium,No,
2214,D,Ship,2,1,3,high,Yes,
2215,D,Ship,2,1,3,low,Yes,Yes
2216,D,Ship,2,1,3,medium,Yes,
2217,D,Ship,2,1,4,low,Yes,Yes
2218,D,Ship,2,1,6,low,,No
2219,D,Ship,2,2,2,low,,Yes
2220,D,Ship,2,2,2,medium,Yes,
2221,D,Ship,2,2,3,high,,Yes
2222,D,Ship,2,2,3,low,Yes,
2223,D,Ship,2,2,3,medium,Yes,Yes
2224,D,Ship,2,2,4,medium,,Yes
2225,D,Ship,2,2,5,low,Yes,Yes
2226,D,Ship,2,2,5,medium,Yes,No
2227,D,Ship,2,3,2,high,,Yes
2228,D,Ship,2,3,2,low,No,Yes
2229,D,Ship,2,3,2,medium,Yes,Yes
2230,D,Ship,2,3,3,low,Yes,No
2231,D,Ship,2,3,3,medium,Yes,
2232,D,Ship,2,3,4,low,,No
2233,D,Ship,2,3,4,medium,No,
2234,D,Ship,2,4,2,low,,No
2235,D,Ship,2,4,2,medium,Yes,
2236,D,Ship,2,4,3,low,Yes,No
2237,D,Ship,2,4,3,medium,Yes,No
2238,D,Ship,2,4,4,low,,Yes
2239,D,Ship,2,4,4,medium,,No
2240,D,Ship,2,4,5,high,Yes,
2241,D,Ship,2,4,5,low,,No
2242,D,Ship,2,4,5,medium,No,
2243,D,Ship,2,4,8,medium,No,
2244,D,Ship,2,5,2,low,Yes,No
2245,D,Ship,2,5,3,high,Yes,
2246,D,Ship,2,5,3,low,,No
2247,D,Ship,2,5,3,medium,Yes,No
2248,D,Ship,2,5,4,low,,No
2249,D,Ship,2,5,4,medium,,No
2250,D,Ship,2,5,5,low,No,Yes
2251,D,Ship,2,5,5,medium,No,
2252,D,Ship,2,5,6,medium,No,
2253,D,Ship,2,5,10,low,No,
2254,D,Ship,3,1,2,high,Yes,
2255,D,Ship,3,1,2,low,No,Yes
2256,D,Ship,3,1,2,medium,Yes,Yes
2257,D,Ship,3,1,3,high,No,
2258,D,Ship,3,1,3,low,Yes,Yes
2259,D,Ship,3,1,3,medium,Yes,Yes
2260,D,Ship,3,1,4,high,,Yes
2261,D,Ship,3,1,4,low,No,No
2262,D,Ship,3,1,4,medium,Yes,No
2263,D,Ship,3,1,5,low,Yes,
2264,D,Ship,3,1,5,medium,No,
2265,D,Ship,3,1,6,low,Yes,
2266,D,Ship,3,1,6,medium,Yes,No
2267,D,Ship,3,1,8,medium,,No
2268,D,Ship,3,1,10,high,Yes,
2269,D,Ship,3,2,2,high,Yes,
2270,D,Ship,3,2,2,low,Yes,Yes
2271,D,Ship,3,2,2,medium,Yes,Yes
2272,D,Ship,3,2,3,high,Yes,Yes
2273,D,Ship,3,2,3,low,Yes,Yes
2274,D,Ship,3,2,3,medium,Yes,No
2275,D,Ship,3,2,4,high,Yes,
2276,D,Ship,3,2,4,low,Yes,Yes
2277,D,Ship,3,2,4,medium,Yes,Yes
2278,D,Ship,3,2,5,low,Yes,
2279,D,Ship,3,2,5,medium,No,
2280,D,Ship,3,2,6,medium,,No
2281,D,Ship,3,2,7,medium,,No
2282,D,Ship,3,2,10,high,No,Yes
2283,D,Ship,3,2,10,low,No,Yes
2284,D,Ship,3,2,10,medium,No,
2285,D,Ship,3,3,2,high,No,Yes
2286,D,Ship,3,3,2,low,Yes,Yes
2287,D,Ship,3,3,2,medium,Yes,Yes
2288,D,Ship,3,3,3,high,,No
2289,D,Ship,3,3,3,low,Yes,Yes
2290,D,Ship,3,3,3,medium,No,Yes
2291,D,Ship,3,3,4,high,Yes,
2292,D,Ship,3,3,4,low,Yes,No
2293,D,Ship,3,3,4,medium,No,No
2294,D,Ship,3,3,5,low,No,Yes
2295,D,Ship,3,3,6,low,No,No
2296,D,Ship,3,3,6,medium,,No
2297,D,Ship,3,3,7,high,Yes,
2298,D,Ship,3,3,7,medium,No,
2299,D,Ship,3,3,10,low,,No
2300,D,Ship,3,4,2,high,No,Yes
2301,D,Ship,3,4,2,low,Yes,No
2302,D,Ship,3,4,2,medium,Yes,Yes
2303,D,Ship,3,4,3,high,No,Yes
2304,D,Ship,3,4,3,low,No,Yes
2305,D,Ship,3,4,3,medium,No,No
2306,D,Ship,3,4,4,low,No,
2307,D,Ship,3,4,4,medium,No,Yes
2308,D,Ship,3,4,5,low,No,
2309,D,Ship,3,4,6,high,,No
2310,D,Ship,3,4,7,medium,Yes,
2311,D,Ship,3,4,8,high,No,
2312,D,Ship,3,4,8,low,Yes,Yes
2313,D,Ship,3,4,10,high,Yes,
2314,D,Ship,3,4,10,medium,,No
2315,D,Ship,3,5,2,high,,Yes
2316,D,Ship,3,5,2,low,No,Yes
2317,D,Ship,3,5,2,medium,Yes,Yes
2318,D,Ship,3,5,3,high,No,Yes
2319,D,Ship,3,5,3,low,Yes,Yes
2320,D,Ship,3,5,3,medium,Yes,No
2321,D,Ship,3,5,4,high,Yes,Yes
2322,D,Ship,3,5,4,low,Yes,Yes
2323,D,Ship,3,5,4,medium,No,
2324,D,Ship,3,5,5,low,No,
2325,D,Ship,3,5,6,high,,No
2326,D,Ship,3,5,6,low,Yes,
2327,D,Ship,3,5,6,medium,No,
2328,D,Ship,3,5,8,medium,Yes,No
2329,D,Ship,3,5,10,medium,,Yes
2330,D,Ship,4,1,2,high,Yes,
2331,D,Ship,4,1,2,low,Yes,Yes
2332,D,Ship,4,1,2,medium,Yes,No
2333,D,Ship,4,1,3,high,,Yes
2334,D,Ship,4,1,3,low,Yes,No
2335,D,Ship,4,1,3,medium,No,Yes
2336,D,Ship,4,1,4,high,No,No
2337,D,Ship,4,1,4,low,Yes,Yes
2338,D,Ship,4,1,4,medium,No,Yes
2339,D,Ship,4,1,5,low,No,Yes
2340,D,Ship,4,1,5,medium,No,No
2341,D,Ship,4,1,6,low,,Yes
2342,D,Ship,4,1,6,medium,,No
2343,D,Ship,4,1,7,high,,Yes
2344,D,Ship,4,1,7,medium,Yes,Yes
2345,D,Ship,4,1,8,low,Yes,
2346,D,Ship,4,1,10,medium,,Yes
2347,D,Ship,4,2,2,low,No,No
2348,D,Ship,4,2,2,medium,Yes,Yes
2349,D,Ship,4,2,3,high,Yes,Yes
2350,D,Ship,4,2,3,low,No,Yes
2351,D,Ship,4,2,3,medium,No,Yes
2352,D,Ship,4,2,4,high,No,
2353,D,Ship,4,2,4,low,No,No
2354,D,Ship,4,2,5,low,Yes,No
2355,D,Ship,4,2,5,medium,No,No
2356,D,Ship,4,2,6,high,,Yes
2357,D,Ship,4,2,6,medium,No,
2358,D,Ship,4,2,7,high,,No
2359,D,Ship,4,3,2,high,Yes,
2360,D,Ship,4,3,2,low,,Yes
2361,D,Ship,4,3,2,medium,No,No
2362,D,Ship,4,3,3,high,Yes,Yes
2363,D,Ship,4,3,3,low,Yes,Yes
2364,D,Ship,4,3,3,medium,Yes,Yes
2365,D,Ship,4,3,4,low,Yes,No
2366,D,Ship,4,3,4,medium,No,Yes
2367,D,Ship,4,3,5,high,No,
2368,D,Ship,4,3,5,low,Yes,No
2369,D,Ship,4,3,5,medium,Yes,Yes
2370,D,Ship,4,3,6,low,,Yes
2371,D,Ship,4,3,6,medium,,No
2372,D,Ship,4,3,10,high,,No
2373,D,Ship,4,3,10,medium,Yes,Yes
2374,D,Ship,4,4,2,high,,Yes
2375,D,Ship,4,4,2,low,No,Yes
2376,D,Ship,4,4,2,medium,No,Yes
2377,D,Ship,4,4,3,high,No,No
2378,D,Ship,4,4,3,low,No,No
2379,D,Ship,4,4,3,medium,Yes,Yes
2380,D,Ship,4,4,4,high,Yes,No
2381,D,Ship,4,4,4,low,Yes,Yes
2382,D,Ship,4,4,4,medium,Yes,Yes
2383,D,Ship,4,4,5,low,Yes,Yes
2384,D,Ship,4,4,5,medium,Yes,Yes
2385,D,Ship,4,4,6,low,Yes,Yes
2386,D,Ship,4,4,6,medium,Yes,
2387,D,Ship,4,4,7,low,,Yes
2388,D,Ship,4,4,7,medium,,Yes
2389,D,Ship,4,4,10,high,,Yes
2390,D,Ship,4,4,10,low,,Yes
2391,D,Ship,4,5,2,high,,Yes
2392,D,Ship,4,5,2,low,,Yes
2393,D,Ship,4,5,2,medium,No,No
2394,D,Ship,4,5,3,high,Yes,
2395,D,Ship,4,5,3,low,Yes,Yes
2396,D,Ship,4,5,3,medium,Yes,Yes
2397,D,Ship,4,5,4,low,No,Yes
2398,D,Ship,4,5,4,medium,Yes,No
2399,D,Ship,4,5,5,low,No,Yes
2400,D,Ship,4,5,5,medium,No,Yes
2401,D,Ship,4,5,6,low,No,No
2402,D,Ship,4,5,6,medium,,Yes
2403,D,Ship,4,5,7,medium,No,
2404,D,Ship,4,5,8,low,,Yes
2405,D,Ship,4,5,10,medium,,Yes
2406,D,Ship,5,1,2,high,Yes,No
2407,D,Ship,5,1,2,low,No,Yes
2408,D,Ship,5,1,2,medium,Yes,No
2409,D,Ship,5,1,3,high,Yes,Yes
2410,D,Ship,5,1,3,low,No,Yes
2411,D,Ship,5,1,3,medium,Yes,Yes
2412,D,Ship,5,1,4,low,Yes,Yes
2413,D,Ship,5,1,4,medium,No,No
2414,D,Ship,5,1,5,low,Yes,Yes
2415,D,Ship,5,1,5,medium,Yes,No
2416,D,Ship,5,1,6,low,No,
2417,D,Ship,5,1,6,medium,No,
2418,D,Ship,5,1,8,medium,,No
2419,D,Ship,5,2,2,low,Yes,Yes
2420,D,Ship,5,2,2,medium,No,No
2421,D,Ship,5,2,3,low,Yes,Yes
2422,D,Ship,5,2,3,medium,Yes,Yes
2423,D,Ship,5,2,4,high,Yes,
2424,D,Ship,5,2,4,low,Yes,No
2425,D,Ship,5,2,4,medium,No,No
2426,D,Ship,5,2,5,low,Yes,Yes
2427,D,Ship,5,2,5,medium,No,Yes
2428,D,Ship,5,2,6,low,Yes,Yes
2429,D,Ship,5,2,7,low,,No
2430,D,Ship,5,2,7,medium,Yes,
2431,D,Ship,5,2,8,medium,,No
2432,D,Ship,5,3,2,high,Yes,
2433,D,Ship,5,3,2,low,Yes,Yes
2434,D,Ship,5,3,2,medium,,No
2435,D,Ship,5,3,3,high,No,Yes
2436,D,Ship,5,3,3,low,Yes,Yes
2437,D,Ship,5,3,3,medium,Yes,No
2438,D,Ship,5,3,4,low,No,Yes
2439,D,Ship,5,3,4,medium,Yes,Yes
2440,D,Ship,5,3,5,high,,No
2441,D,Ship,5,3,5,low,No,Yes
2442,D,Ship,5,3,5,medium,,Yes
2443,D,Ship,5,3,6,high,Yes,
2444,D,Ship,5,3,6,low,Yes,
2445,D,Ship,5,3,6,medium,Yes,Yes
2446,D,Ship,5,3,7,medium,Yes,No
2447,D,Ship,5,3,10,medium,Yes,
2448,D,Ship,5,4,2,high,No,
2449,D,Ship,5,4,2,low,No,Yes
2450,D,Ship,5,4,2,medium,Yes,Yes
2451,D,Ship,5,4,3,high,No,No
2452,D,Ship,5,4,3,low,Yes,Yes
2453,D,Ship,5,4,3,medium,No,Yes
2454,D,Ship,5,4,4,high,,No
2455,D,Ship,5,4,4,low,,No
2456,D,Ship,5,4,4,medium,Yes,Yes
2457,D,Ship,5,4,5,low,Yes,No
2458,D,Ship,5,4,5,medium,No,Yes
2459,D,Ship,5,4,6,high,,Yes
2460,D,Ship,5,4,6,low,Yes,
2461,D,Ship,5,4,6,medium,Yes,Yes
2462,D,Ship,5,4,7,medium,No,
2463,D,Ship,5,4,8,low,,No
2464,D,Ship,5,5,2,high,,Yes
2465,D,Ship,5,5,2,low,No,No
2466,D,Ship,5,5,2,medium,Yes,
2467,D,Ship,5,5,3,high,Yes,Yes
2468,D,Ship,5,5,3,low,No,Yes
2469,D,Ship,5,5,3,medium,No,Yes
2470,D,Ship,5,5,4,low,,No
2471,D,Ship,5,5,4,medium,Yes,
2472,D,Ship,5,5,5,low,No,No
2473,D,Ship,5,5,5,medium,Yes,Yes
2474,D,Ship,5,5,6,high,,Yes
2475,D,Ship,5,5,6,low,No,No
2476,D,Ship,5,5,6,medium,Yes,No
2477,D,Ship,6,1,2,low,,No
2478,D,Ship,6,1,3,high,Yes,
2479,D,Ship,6,1,3,medium,Yes,
2480,D,Ship,6,1,4,low,No,No
2481,D,Ship,6,1,4,medium,Yes,No
2482,D,Ship,6,1,5,low,No,
2483,D,Ship,6,1,5,medium,,Yes
2484,D,Ship,6,1,6,low,,Yes
2485,D,Ship,6,1,7,medium,Yes,
2486,D,Ship,6,2,3,medium,Yes,
2487,D,Ship,6,2,4,low,No,No
2488,D,Ship,6,2,4,medium,No,No
2489,D,Ship,6,2,5,low,,Yes
2490,D,Ship,6,2,6,medium,,Yes
2491,D,Ship,6,2,10,medium,No,
2492,D,Ship,6,3,3,low,Yes,Yes
2493,D,Ship,6,3,3,medium,No,Yes
2494,D,Ship,6,3,4,high,No,
2495,D,Ship,6,3,4,low,No,Yes
2496,D,Ship,6,3,4,medium,Yes,Yes
2497,D,Ship,6,3,5,low,,Yes
2498,D,Ship,6,3,5,medium,Yes,Yes
2499,D,Ship,6,3,6,high,,No
2500,D,Ship,6,4,2,high,,Yes
2501,D,Ship,6,4,3,low,Yes,
2502,D,Ship,6,4,3,medium,No,
2503,D,Ship,6,4,4,high,,No
2504,D,Ship,6,4,4,low,No,Yes
2505,D,Ship,6,4,4,medium,Yes,Yes
2506,D,Ship,6,4,5,high,,No
2507,D,Ship,6,4,5,medium,Yes,
2508,D,Ship,6,4,6,high,Yes,
2509,D,Ship,6,4,6,low,Yes,No
2510,D,Ship,6,5,2,low,No,
2511,D,Ship,6,5,3,medium,Yes,
2512,D,Ship,6,5,4,high,No,
2513,D,Ship,6,5,4,low,Yes,No
2514,D,Ship,6,5,4,medium,Yes,No
2515,D,Ship,6,5,5,medium,Yes,
2516,D,Ship,6,5,7,high,,Yes
2517,D,Ship,7,1,4,low,Yes,Yes
2518,D,Ship,7,1,4,medium,Yes,
2519,D,Ship,7,2,4,low,Yes,No
2520,D,Ship,7,2,4,medium,Yes,No
2521,D,Ship,7,2,5,low,Yes,No
2522,D,Ship,7,3,4,low,Yes,
2523,D,Ship,7,3,4,medium,No,
2524,D,Ship,7,3,5,low,Yes,
2525,D,Ship,7,4,4,low,Yes,No
2526,D,Ship,7,4,4,medium,Yes,
2527,D,Ship,7,4,5,medium,Yes,
2528,D,Ship,7,5,4,low,Yes,No
2529,D,Ship,7,5,4,medium,No,
2530,D,Ship,7,5,5,low,Yes,Yes
2531,F,Flight,2,1,2,medium,No,
2532,F,Flight,2,1,3,low,Yes,
2533,F,Flight,2,1,4,medium,Yes,
2534,F,Flight,2,2,2,low,,Yes
2535,F,Flight,2,2,2,medium,Yes,
2536,F,Flight,2,2,3,low,,No
2537,F,Flight,2,2,7,high,,Yes
2538,F,Flight,2,3,2,medium,,Yes
2539,F,Flight,2,3,3,low,No,No
2540,F,Flight,2,3,3,medium,No,
2541,F,Flight,2,3,4,medium,Yes,
2542,F,Flight,2,4,2,low,,Yes
2543,F,Flight,2,4,3,high,,No
2544,F,Flight,2,4,3,medium,Yes,No
2545,F,Flight,2,4,4,medium,No,
2546,F,Flight,2,4,5,medium,,Yes
2547,F,Flight,2,4,10,high,,Yes
